driver,stint,lap,car,lapTime,fuelCorrectedLaptime,calcElapsedTime,calcTimeToLeader,calcGapToLeader,lapsBehind,carLapAsRaceLap,stopCount,stopTime,stoppingLap,totalStopTime,tyres
S. PEREZ,2,13,17,93.989,92.081,1241.627,44.693,44.693,0,13,1,0,0,23.592,HN
S. PEREZ,2,14,17,92.061,90.189,1333.688,46.976,46.976,0,14,1,0,0,23.592,HN
S. PEREZ,2,15,17,92.392,90.556,1426.08,49.512,49.512,0,15,1,0,0,23.592,HN
S. PEREZ,2,16,17,92.53,90.73,1518.61,52.144,52.144,0,16,1,0,0,23.592,HN
S. PEREZ,2,17,17,92.506,90.742,1611.116,54.334,54.334,0,17,1,0,0,23.592,HN
S. PEREZ,2,18,17,92.398,90.67,1703.514,56.257,56.257,0,18,1,0,0,23.592,HN
S. PEREZ,2,19,17,93.305,91.613,1796.819,59.012,59.012,0,19,1,0,0,23.592,HN
S. PEREZ,2,20,17,93.427,91.771,1890.246,64.415,64.415,0,20,1,0,0,23.592,HN
S. PEREZ,2,21,17,92.041,90.421,1982.287,67.861,67.861,0,21,1,0,0,23.592,HN
S. PEREZ,2,22,17,91.868,90.284,2074.155,70.707,70.707,0,22,1,0,0,23.592,HN
S. PEREZ,2,23,17,92.001,90.453,2166.156,71.3,71.3,0,23,1,0,0,23.592,HN
S. PEREZ,2,24,17,92.351,90.839,2258.507,63.214,63.214,0,24,1,0,0,23.592,HN
S. PEREZ,2,25,17,92.464,90.988,2350.971,67.167,67.167,0,25,1,0,0,23.592,HN
S. PEREZ,2,26,17,92.484,91.044,2443.455,71.107,71.107,0,26,1,0,0,23.592,HN
S. PEREZ,2,27,17,92.684,91.28,2536.139,75.344,75.344,0,27,1,0,0,23.592,HN
S. PEREZ,2,28,17,93.368,92,2629.507,80.318,80.318,0,28,1,0,0,23.592,HN
S. PEREZ,2,29,17,97.626,96.294,2727.133,89.12,89.12,0,29,2,21.143,1,44.735,SN
S. PEREZ,3,30,17,106.339,105.043,2833.472,16.757,105.755,1,31,2,0,0,44.735,SN
S. PEREZ,3,31,17,88.462,87.202,2921.934,16.058,105.219,1,32,2,0,0,44.735,SN
S. PEREZ,3,32,17,88.313,87.089,3010.247,14.124,104.371,1,33,2,0,0,44.735,SN
S. PEREZ,3,33,17,88.406,87.218,3098.653,11.261,101.315,1,34,2,0,0,44.735,SN
S. PEREZ,3,34,17,88.83,87.678,3187.483,7.222,100.091,1,35,2,0,0,44.735,SN
S. PEREZ,3,35,17,88.765,87.649,3276.248,95.987,95.987,0,35,2,0,0,44.735,SN
S. PEREZ,3,36,17,91.954,90.874,3368.202,84.411,84.411,0,36,2,0,0,44.735,SN
S. PEREZ,3,37,17,90.03,88.986,3458.232,85.752,85.752,0,37,2,0,0,44.735,SN
S. PEREZ,3,38,17,90.352,89.344,3548.584,87.542,87.542,0,38,2,0,0,44.735,SN
S. PEREZ,3,39,17,91.246,90.274,3639.83,0.97,89.923,1,40,2,0,0,44.735,SN
S. PEREZ,3,40,17,90.979,90.043,3730.809,3.147,91.949,1,41,2,0,0,44.735,SN
S. PEREZ,3,41,17,90.093,89.193,3820.902,5.047,93.24,1,42,2,0,0,44.735,SN
S. PEREZ,3,42,17,90.126,89.262,3911.028,7.24,95.173,1,43,2,0,0,44.735,SN
S. PEREZ,3,43,17,89.882,89.054,4000.91,8.135,97.122,1,44,2,0,0,44.735,SN
S. PEREZ,3,44,17,90.745,89.953,4091.655,10.873,98.88,1,45,2,0,0,44.735,SN
S. PEREZ,3,45,17,90.047,89.291,4181.702,12.833,100.92,1,46,2,0,0,44.735,SN
S. PEREZ,3,46,17,90.661,89.941,4272.363,15.317,103.494,1,47,2,0,0,44.735,SN
S. PEREZ,3,47,17,94.55,93.866,4366.913,19.458,108.675,1,48,3,21.829,1,66.564,SU
S. PEREZ,4,48,17,106.747,106.099,4473.66,36.168,126.205,1,49,3,0,0,66.564,SU
S. PEREZ,4,49,17,87.84,87.228,4561.5,20.703,108.477,1,50,3,0,0,66.564,SU
S. PEREZ,4,50,17,87.889,87.313,4649.389,21.136,108.592,1,51,3,0,0,66.564,SU
S. PEREZ,4,51,17,88.137,87.597,4737.526,21.434,109.273,1,52,3,0,0,66.564,SU
S. PEREZ,4,52,17,88.178,87.674,4825.704,22.397,109.612,1,53,3,0,0,66.564,SU
S. PEREZ,4,53,17,89.417,88.949,4915.121,24.175,111.814,1,54,3,0,0,66.564,SU
S. PEREZ,4,54,17,90.571,90.139,5005.692,26.539,114.746,1,55,3,0,0,66.564,SU
S. PEREZ,4,55,17,87.247,86.851,5092.939,25.915,113.786,1,56,3,0,0,66.564,SU
S. PEREZ,4,56,17,88.259,87.899,5181.198,26.617,114.174,1,57,3,0,0,66.564,SU
S. PEREZ,4,57,17,88.385,88.061,5269.583,27.567,115.002,1,58,3,0,0,66.564,SU
S. PEREZ,4,58,17,89.522,89.234,5359.105,29.615,117.089,1,59,3,0,0,66.564,SU
S. PEREZ,4,59,17,89.353,89.101,5448.458,31.806,118.968,1,60,3,0,0,66.564,SU
S. PEREZ,4,60,17,90.354,90.138,5538.812,34.955,122.16,1,61,3,0,0,66.564,SU
S. PEREZ,4,61,17,93.523,93.343,5632.335,40.803,128.478,1,62,3,0,0,66.564,SU
S. PEREZ,4,62,17,90.175,90.031,5722.51,43.498,130.978,1,63,3,0,0,66.564,SU
S. PEREZ,4,63,17,90.033,89.925,5812.543,45.466,133.531,1,64,3,0,0,66.564,SU
S. PEREZ,4,64,17,89.882,89.81,5902.425,47.506,135.348,1,65,3,0,0,66.564,SU
S. PEREZ,4,65,17,91.18,91.144,5993.605,50.304,138.686,1,66,3,0,0,66.564,SU
K. KOBAYASHI,1,1,16,117.59,115.25,117.59,23.096,PIT,0,1,1,24.871,1,24.871,HN
K. KOBAYASHI,2,2,16,115.192,112.888,232.782,47.476,47.476,0,2,1,0,0,24.871,HN
K. KOBAYASHI,2,3,16,92.575,90.307,325.357,49.445,49.445,0,3,1,0,0,24.871,HN
K. KOBAYASHI,2,4,16,92.592,90.36,417.949,52.025,52.025,0,4,1,0,0,24.871,HN
K. KOBAYASHI,2,5,16,92.49,90.294,510.439,54.197,54.197,0,5,1,0,0,24.871,HN
K. KOBAYASHI,2,6,16,92.564,90.404,603.003,56.722,56.722,0,6,1,0,0,24.871,HN
K. KOBAYASHI,2,7,16,92.812,90.688,695.815,59.527,59.527,0,7,1,0,0,24.871,HN
K. KOBAYASHI,2,8,16,92.433,90.345,788.248,61.796,61.796,0,8,1,0,0,24.871,HN
K. KOBAYASHI,2,9,16,92.532,90.48,880.78,64.025,64.025,0,9,1,0,0,24.871,HN
K. KOBAYASHI,2,10,16,92.775,90.759,973.555,63.975,63.975,0,10,1,0,0,24.871,HN
K. KOBAYASHI,2,11,16,93.583,91.603,1067.138,63.605,63.605,0,11,1,0,0,24.871,HN
K. KOBAYASHI,2,12,16,93.735,91.791,1160.873,53.748,53.748,0,12,1,0,0,24.871,HN
K. KOBAYASHI,2,13,16,94.279,92.371,1255.152,58.218,58.218,0,13,1,0,0,24.871,HN
K. KOBAYASHI,2,14,16,92.879,91.007,1348.031,61.319,61.319,0,14,1,0,0,24.871,HN
K. KOBAYASHI,2,15,16,93.193,91.357,1441.224,64.656,64.656,0,15,1,0,0,24.871,HN
K. KOBAYASHI,2,16,16,92.285,90.485,1533.509,67.043,67.043,0,16,1,0,0,24.871,HN
K. KOBAYASHI,2,17,16,92.338,90.574,1625.847,69.065,69.065,0,17,1,0,0,24.871,HN
K. KOBAYASHI,2,18,16,92.669,90.941,1718.516,71.259,71.259,0,18,1,0,0,24.871,HN
K. KOBAYASHI,2,19,16,93.402,91.71,1811.918,74.111,74.111,0,19,1,0,0,24.871,HN
K. KOBAYASHI,2,20,16,92.705,91.049,1904.623,78.792,78.792,0,20,1,0,0,24.871,HN
K. KOBAYASHI,2,21,16,93.326,91.706,1997.949,83.523,83.523,0,21,1,0,0,24.871,HN
K. KOBAYASHI,2,22,16,92.576,90.992,2090.525,87.077,87.077,0,22,1,0,0,24.871,HN
K. KOBAYASHI,2,23,16,92.519,90.971,2183.044,88.188,88.188,0,23,1,0,0,24.871,HN
K. KOBAYASHI,2,24,16,92.467,90.955,2275.511,80.218,80.218,0,24,1,0,0,24.871,HN
K. KOBAYASHI,2,25,16,97.319,95.843,2372.83,0.482,89.026,1,26,2,21.128,1,45.999,SN
K. KOBAYASHI,3,26,16,107.742,106.302,2480.572,19.777,108.224,1,27,2,0,0,45.999,SN
K. KOBAYASHI,3,27,16,89.741,88.337,2570.313,21.124,109.518,1,28,2,0,0,45.999,SN
K. KOBAYASHI,3,28,16,89.86,88.492,2660.173,22.16,110.984,1,29,2,0,0,45.999,SN
K. KOBAYASHI,3,29,16,88.911,87.579,2749.084,21.367,111.071,1,30,2,0,0,45.999,SN
K. KOBAYASHI,3,30,16,90.333,89.037,2839.417,22.702,111.7,1,31,2,0,0,45.999,SN
K. KOBAYASHI,3,31,16,91.041,89.781,2930.458,24.582,113.743,1,32,2,0,0,45.999,SN
K. KOBAYASHI,3,32,16,89.453,88.229,3019.911,23.788,114.035,1,33,2,0,0,45.999,SN
K. KOBAYASHI,3,33,16,90.423,89.235,3110.334,22.942,112.996,1,34,2,0,0,45.999,SN
K. KOBAYASHI,3,34,16,89.428,88.276,3199.762,19.501,112.37,1,35,2,0,0,45.999,SN
K. KOBAYASHI,3,35,16,89.707,88.591,3289.469,5.678,94.241,1,36,2,0,0,45.999,SN
K. KOBAYASHI,3,36,16,89.553,88.473,3379.022,6.542,95.231,1,37,2,0,0,45.999,SN
K. KOBAYASHI,3,37,16,90.569,89.525,3469.591,8.549,97.111,1,38,2,0,0,45.999,SN
K. KOBAYASHI,3,38,16,89.555,88.547,3559.146,9.239,98.104,1,39,2,0,0,45.999,SN
K. KOBAYASHI,3,39,16,90.027,89.055,3649.173,10.313,99.266,1,40,2,0,0,45.999,SN
K. KOBAYASHI,3,40,16,89.829,88.893,3739.002,11.34,100.142,1,41,2,0,0,45.999,SN
K. KOBAYASHI,3,41,16,90.207,89.307,3829.209,13.354,101.547,1,42,2,0,0,45.999,SN
K. KOBAYASHI,3,42,16,90.584,89.72,3919.793,16.005,103.938,1,43,2,0,0,45.999,SN
K. KOBAYASHI,3,43,16,92.212,91.384,4012.005,19.23,108.217,1,44,2,0,0,45.999,SN
K. KOBAYASHI,3,44,16,94.533,93.741,4106.538,25.756,113.763,1,45,3,20.5,1,66.499,SU
K. KOBAYASHI,4,45,16,107.963,107.207,4214.501,45.632,133.719,1,46,3,0,0,66.499,SU
K. KOBAYASHI,4,46,16,87.636,86.916,4302.137,45.091,133.268,1,47,3,0,0,66.499,SU
K. KOBAYASHI,4,47,16,88.314,87.63,4390.451,42.996,132.213,1,48,3,0,0,66.499,SU
K. KOBAYASHI,4,48,16,88.435,87.787,4478.886,41.394,131.431,1,49,3,0,0,66.499,SU
K. KOBAYASHI,4,49,16,87.713,87.101,4566.599,25.802,113.576,1,50,3,0,0,66.499,SU
K. KOBAYASHI,4,50,16,87.947,87.371,4654.546,26.293,113.749,1,51,3,0,0,66.499,SU
K. KOBAYASHI,4,51,16,89.386,88.846,4743.932,27.84,115.679,1,52,3,0,0,66.499,SU
K. KOBAYASHI,4,52,16,87.615,87.111,4831.547,28.24,115.455,1,53,3,0,0,66.499,SU
K. KOBAYASHI,4,53,16,88.172,87.704,4919.719,28.773,116.412,1,54,3,0,0,66.499,SU
K. KOBAYASHI,4,54,16,89.264,88.832,5008.983,29.83,118.037,1,55,3,0,0,66.499,SU
K. KOBAYASHI,4,55,16,89.104,88.708,5098.087,31.063,118.934,1,56,3,0,0,66.499,SU
K. KOBAYASHI,4,56,16,91.855,91.495,5189.942,35.361,122.918,1,57,3,0,0,66.499,SU
K. KOBAYASHI,4,57,16,91.044,90.72,5280.986,38.97,126.405,1,58,3,0,0,66.499,SU
K. KOBAYASHI,4,58,16,88.672,88.384,5369.658,40.168,127.642,1,59,3,0,0,66.499,SU
K. KOBAYASHI,4,59,16,88.499,88.247,5458.157,41.505,128.667,1,60,3,0,0,66.499,SU
K. KOBAYASHI,4,60,16,88.95,88.734,5547.107,43.25,130.455,1,61,3,0,0,66.499,SU
K. KOBAYASHI,4,61,16,90.118,89.938,5637.225,45.693,133.368,1,62,3,0,0,66.499,SU
K. KOBAYASHI,4,62,16,89.62,89.476,5726.845,47.833,135.313,1,63,3,0,0,66.499,SU
K. KOBAYASHI,4,63,16,89.689,89.581,5816.534,49.457,137.522,1,64,3,0,0,66.499,SU
K. KOBAYASHI,4,64,16,90.192,90.12,5906.726,51.807,139.649,1,65,3,0,0,66.499,SU
K. KOBAYASHI,4,65,16,91.597,91.561,5998.323,55.022,143.404,1,66,3,0,0,66.499,SU
J. ALGUERSUARI,1,1,19,101.876,99.536,101.876,7.382,7.382,0,1,0,0,0,0,SU
J. ALGUERSUARI,1,2,19,93.61,91.306,195.486,10.18,10.18,0,2,0,0,0,0,SU
J. ALGUERSUARI,1,3,19,92.804,90.536,288.29,12.378,12.378,0,3,0,0,0,0,SU
J. ALGUERSUARI,1,4,19,92.833,90.601,381.123,15.199,15.199,0,4,0,0,0,0,SU
J. ALGUERSUARI,1,5,19,92.55,90.354,473.673,17.431,17.431,0,5,0,0,0,0,SU
J. ALGUERSUARI,1,6,19,92.494,90.334,566.167,19.886,19.886,0,6,0,0,0,0,SU
J. ALGUERSUARI,1,7,19,92.683,90.559,658.85,22.562,22.562,0,7,0,0,0,0,SU
J. ALGUERSUARI,1,8,19,92.72,90.632,751.57,25.118,25.118,0,8,0,0,0,0,SU
J. ALGUERSUARI,1,9,19,92.665,90.613,844.235,27.48,27.48,0,9,0,0,0,0,SU
J. ALGUERSUARI,1,10,19,93.495,91.479,937.73,28.15,28.15,0,10,0,0,0,0,SU
J. ALGUERSUARI,1,11,19,97.136,95.156,1034.866,31.333,31.333,0,11,1,20.741,1,20.741,SN
J. ALGUERSUARI,2,12,19,109.04,107.096,1143.906,36.781,36.781,0,12,1,0,0,20.741,SN
J. ALGUERSUARI,2,13,19,90.821,88.913,1234.727,37.793,37.793,0,13,1,0,0,20.741,SN
J. ALGUERSUARI,2,14,19,91.172,89.3,1325.899,39.187,39.187,0,14,1,0,0,20.741,SN
J. ALGUERSUARI,2,15,19,93.233,91.397,1419.132,42.564,42.564,0,15,1,0,0,20.741,SN
J. ALGUERSUARI,2,16,19,94.451,92.651,1513.583,47.117,47.117,0,16,1,0,0,20.741,SN
J. ALGUERSUARI,2,17,19,91.177,89.413,1604.76,47.978,47.978,0,17,1,0,0,20.741,SN
J. ALGUERSUARI,2,18,19,91.339,89.611,1696.099,48.842,48.842,0,18,1,0,0,20.741,SN
J. ALGUERSUARI,2,19,19,91.439,89.747,1787.538,49.731,49.731,0,19,1,0,0,20.741,SN
J. ALGUERSUARI,2,20,19,92.788,91.132,1880.326,54.495,54.495,0,20,1,0,0,20.741,SN
J. ALGUERSUARI,2,21,19,91.858,90.238,1972.184,57.758,57.758,0,21,1,0,0,20.741,SN
J. ALGUERSUARI,2,22,19,92.163,90.579,2064.347,60.899,60.899,0,22,1,0,0,20.741,SN
J. ALGUERSUARI,2,23,19,93.903,92.355,2158.25,63.394,63.394,0,23,1,0,0,20.741,SN
J. ALGUERSUARI,2,24,19,95.541,94.029,2253.791,58.498,58.498,0,24,2,20.872,1,41.613,SU
J. ALGUERSUARI,3,25,19,107.716,106.24,2361.507,77.703,77.703,0,25,2,0,0,41.613,SU
J. ALGUERSUARI,3,26,19,89.724,88.284,2451.231,78.883,78.883,0,26,2,0,0,41.613,SU
J. ALGUERSUARI,3,27,19,91.464,90.06,2542.695,81.9,81.9,0,27,2,0,0,41.613,SU
J. ALGUERSUARI,3,28,19,90.501,89.133,2633.196,84.007,84.007,0,28,2,0,0,41.613,SU
J. ALGUERSUARI,3,29,19,92.26,90.928,2725.456,87.443,87.443,0,29,2,0,0,41.613,SU
J. ALGUERSUARI,3,30,19,90.157,88.861,2815.613,87.896,87.896,0,30,2,0,0,41.613,SU
J. ALGUERSUARI,3,31,19,94.039,92.779,2909.652,3.776,92.937,1,32,2,0,0,41.613,SU
J. ALGUERSUARI,3,32,19,90.706,89.482,3000.358,4.235,94.482,1,33,2,0,0,41.613,SU
J. ALGUERSUARI,3,33,19,91.117,89.929,3091.475,4.083,94.137,1,34,2,0,0,41.613,SU
J. ALGUERSUARI,3,34,19,91.433,90.281,3182.908,2.647,95.516,1,35,2,0,0,41.613,SU
J. ALGUERSUARI,3,35,19,91.78,90.664,3274.688,94.427,94.427,0,35,2,0,0,41.613,SU
J. ALGUERSUARI,3,36,19,97.303,96.223,3371.991,88.2,88.2,0,36,3,21.019,1,62.632,HN
J. ALGUERSUARI,4,37,19,108.906,107.862,3480.897,19.855,108.417,1,38,3,0,0,62.632,HN
J. ALGUERSUARI,4,38,19,91.904,90.896,3572.801,22.894,111.759,1,39,3,0,0,62.632,HN
J. ALGUERSUARI,4,39,19,91.457,90.485,3664.258,25.398,114.351,1,40,3,0,0,62.632,HN
J. ALGUERSUARI,4,40,19,93.584,92.648,3757.842,30.18,118.982,1,41,3,0,0,62.632,HN
J. ALGUERSUARI,4,41,19,90.991,90.091,3848.833,32.978,121.171,1,42,3,0,0,62.632,HN
J. ALGUERSUARI,4,42,19,91.184,90.32,3940.017,36.229,124.162,1,43,3,0,0,62.632,HN
J. ALGUERSUARI,4,43,19,92.177,91.349,4032.194,39.419,128.406,1,44,3,0,0,62.632,HN
J. ALGUERSUARI,4,44,19,91.004,90.212,4123.198,42.416,130.423,1,45,3,0,0,62.632,HN
J. ALGUERSUARI,4,45,19,90.995,90.239,4214.193,45.324,133.411,1,46,3,0,0,62.632,HN
J. ALGUERSUARI,4,46,19,91.828,91.108,4306.021,48.975,137.152,1,47,3,0,0,62.632,HN
J. ALGUERSUARI,4,47,19,90.936,90.252,4396.957,49.502,138.719,1,48,3,0,0,62.632,HN
J. ALGUERSUARI,4,48,19,91.394,90.746,4488.351,50.859,140.896,1,49,3,0,0,62.632,HN
J. ALGUERSUARI,4,49,19,92.806,92.194,4581.157,40.36,128.134,1,50,3,0,0,62.632,HN
J. ALGUERSUARI,4,50,19,94.318,93.742,4675.475,47.222,134.678,1,51,4,23.143,1,85.775,HN
J. ALGUERSUARI,5,51,19,109.167,108.627,4784.642,68.55,156.389,1,52,4,0,0,85.775,HN
J. ALGUERSUARI,5,52,19,89.132,88.628,4873.774,70.467,157.682,1,53,4,0,0,85.775,HN
J. ALGUERSUARI,5,53,19,90.351,89.883,4964.125,73.179,160.818,1,54,4,0,0,85.775,HN
J. ALGUERSUARI,5,54,19,89.618,89.186,5053.743,74.59,162.797,1,55,4,0,0,85.775,HN
J. ALGUERSUARI,5,55,19,89.436,89.04,5143.179,76.155,164.026,1,56,4,0,0,85.775,HN
J. ALGUERSUARI,5,56,19,89.549,89.189,5232.728,78.147,165.704,1,57,4,0,0,85.775,HN
J. ALGUERSUARI,5,57,19,89.348,89.024,5322.076,80.06,167.495,1,58,4,0,0,85.775,HN
J. ALGUERSUARI,5,58,19,89.477,89.189,5411.553,82.063,169.537,1,59,4,0,0,85.775,HN
J. ALGUERSUARI,5,59,19,89.286,89.034,5500.839,84.187,171.349,1,60,4,0,0,85.775,HN
J. ALGUERSUARI,5,60,19,89.453,89.237,5590.292,86.435,173.64,1,61,4,0,0,85.775,HN
J. ALGUERSUARI,5,61,19,91.99,91.81,5682.282,3.27,178.425,2,63,4,0,0,85.775,HN
J. ALGUERSUARI,5,62,19,90.148,90.004,5772.43,5.353,180.898,2,64,4,0,0,85.775,HN
J. ALGUERSUARI,5,63,19,90.375,90.267,5862.805,7.886,183.793,2,65,4,0,0,85.775,HN
J. ALGUERSUARI,5,64,19,91.004,90.932,5953.809,10.508,186.732,2,66,4,0,0,85.775,HN
S. BUEMI,1,1,18,100.611,98.271,100.611,6.117,6.117,0,1,0,0,0,0,SU
S. BUEMI,1,2,18,93.281,90.977,193.892,8.586,8.586,0,2,0,0,0,0,SU
S. BUEMI,1,3,18,92.686,90.418,286.578,10.666,10.666,0,3,0,0,0,0,SU
S. BUEMI,1,4,18,93.231,90.999,379.809,13.885,13.885,0,4,0,0,0,0,SU
S. BUEMI,1,5,18,92.265,90.069,472.074,15.832,15.832,0,5,0,0,0,0,SU
S. BUEMI,1,6,18,91.834,89.674,563.908,17.627,17.627,0,6,0,0,0,0,SU
S. BUEMI,1,7,18,92.064,89.94,655.972,19.684,19.684,0,7,0,0,0,0,SU
S. BUEMI,1,8,18,92.421,90.333,748.393,21.941,21.941,0,8,0,0,0,0,SU
S. BUEMI,1,9,18,95.014,92.962,843.407,26.652,26.652,0,9,1,20.818,1,20.818,SU
S. BUEMI,2,10,18,109.552,107.536,952.959,43.379,43.379,0,10,1,0,0,20.818,SU
S. BUEMI,2,11,18,90.964,88.984,1043.923,40.39,40.39,0,11,1,0,0,20.818,SU
S. BUEMI,2,12,18,92.973,91.029,1136.896,29.771,29.771,0,12,1,0,0,20.818,SU
S. BUEMI,2,13,18,91.695,89.787,1228.591,31.657,31.657,0,13,1,0,0,20.818,SU
S. BUEMI,2,14,18,92.987,91.115,1321.578,34.866,34.866,0,14,1,0,0,20.818,SU
S. BUEMI,2,15,18,93.166,91.33,1414.744,38.176,38.176,0,15,1,0,0,20.818,SU
S. BUEMI,2,16,18,91.431,89.631,1506.175,39.709,39.709,0,16,1,0,0,20.818,SU
S. BUEMI,2,17,18,91.745,89.981,1597.92,41.138,41.138,0,17,1,0,0,20.818,SU
S. BUEMI,2,18,18,91.647,89.919,1689.567,42.31,42.31,0,18,1,0,0,20.818,SU
S. BUEMI,2,19,18,91.65,89.958,1781.217,43.41,43.41,0,19,1,0,0,20.818,SU
S. BUEMI,2,20,18,91.542,89.886,1872.759,46.928,46.928,0,20,1,0,0,20.818,SU
S. BUEMI,2,21,18,91.623,90.003,1964.382,49.956,49.956,0,21,1,0,0,20.818,SU
S. BUEMI,2,22,18,91.799,90.215,2056.181,52.733,52.733,0,22,1,0,0,20.818,SU
S. BUEMI,2,23,18,92.144,90.596,2148.325,53.469,53.469,0,23,1,0,0,20.818,SU
S. BUEMI,2,24,18,92.631,91.119,2240.956,45.663,45.663,0,24,1,0,0,20.818,SU
S. BUEMI,2,25,18,95.502,94.026,2336.458,52.654,52.654,0,25,2,24.745,1,45.563,SN
S. BUEMI,3,26,18,112.156,110.716,2448.614,76.266,76.266,0,26,2,0,0,45.563,SN
S. BUEMI,3,27,18,90.049,88.645,2538.663,77.868,77.868,0,27,2,0,0,45.563,SN
S. BUEMI,3,28,18,91.987,90.619,2630.65,81.461,81.461,0,28,2,0,0,45.563,SN
S. BUEMI,3,29,18,91.859,90.527,2722.509,84.496,84.496,0,29,2,0,0,45.563,SN
S. BUEMI,3,30,18,90.537,89.241,2813.046,85.329,85.329,0,30,2,0,0,45.563,SN
S. BUEMI,3,31,18,90.357,89.097,2903.403,86.688,86.688,0,31,2,0,0,45.563,SN
S. BUEMI,3,32,18,90.932,89.708,2994.335,88.459,88.459,0,32,2,0,0,45.563,SN
S. BUEMI,3,33,18,94.728,93.54,3089.063,1.671,91.725,1,34,2,0,0,45.563,SN
S. BUEMI,3,34,18,90.57,89.418,3179.633,92.241,92.241,0,34,2,0,0,45.563,SN
S. BUEMI,3,35,18,90.573,89.457,3270.206,89.945,89.945,0,35,2,0,0,45.563,SN
S. BUEMI,3,36,18,90.974,89.894,3361.18,77.389,77.389,0,36,2,0,0,45.563,SN
S. BUEMI,3,37,18,90.771,89.727,3451.951,79.471,79.471,0,37,2,0,0,45.563,SN
S. BUEMI,3,38,18,91.065,90.057,3543.016,81.974,81.974,0,38,2,0,0,45.563,SN
S. BUEMI,3,39,18,91.713,90.741,3634.729,84.822,84.822,0,39,2,0,0,45.563,SN
S. BUEMI,3,40,18,91.39,90.454,3726.119,87.259,87.259,0,40,2,0,0,45.563,SN
S. BUEMI,3,41,18,93.954,93.054,3820.073,4.218,92.411,1,42,2,0,0,45.563,SN
S. BUEMI,3,42,18,97.423,96.559,3917.496,13.708,101.641,1,43,3,20.819,1,66.382,HN
S. BUEMI,4,43,18,111.01,110.182,4028.506,35.731,124.718,1,44,3,0,0,66.382,HN
S. BUEMI,4,44,18,90.314,89.522,4118.82,38.038,126.045,1,45,3,0,0,66.382,HN
S. BUEMI,4,45,18,90.378,89.622,4209.198,40.329,128.416,1,46,3,0,0,66.382,HN
S. BUEMI,4,46,18,90.545,89.825,4299.743,42.697,130.874,1,47,3,0,0,66.382,HN
S. BUEMI,4,47,18,90.308,89.624,4390.051,42.596,131.813,1,48,3,0,0,66.382,HN
S. BUEMI,4,48,18,91.458,90.81,4481.509,44.017,134.054,1,49,3,0,0,66.382,HN
S. BUEMI,4,49,18,91.759,91.147,4573.268,32.471,120.245,1,50,3,0,0,66.382,HN
S. BUEMI,4,50,18,91.437,90.861,4664.705,36.452,123.908,1,51,3,0,0,66.382,HN
S. BUEMI,4,51,18,90.638,90.098,4755.343,39.251,127.09,1,52,3,0,0,66.382,HN
S. BUEMI,4,52,18,90.646,90.142,4845.989,42.682,129.897,1,53,3,0,0,66.382,HN
S. BUEMI,4,53,18,90.889,90.421,4936.878,45.932,133.571,1,54,3,0,0,66.382,HN
S. BUEMI,4,54,18,90.286,89.854,5027.164,48.011,136.218,1,55,3,0,0,66.382,HN
S. BUEMI,4,55,18,90.578,90.182,5117.742,50.718,138.589,1,56,3,0,0,66.382,HN
S. BUEMI,4,56,18,90.867,90.507,5208.609,54.028,141.585,1,57,3,0,0,66.382,HN
S. BUEMI,4,57,18,90.839,90.515,5299.448,57.432,144.867,1,58,3,0,0,66.382,HN
S. BUEMI,4,58,18,91.215,90.927,5390.663,61.173,148.647,1,59,3,0,0,66.382,HN
S. BUEMI,4,59,18,90.295,90.043,5480.958,64.306,151.468,1,60,3,0,0,66.382,HN
S. BUEMI,4,60,18,90.599,90.383,5571.557,67.7,154.905,1,61,3,0,0,66.382,HN
S. BUEMI,4,61,18,91.343,91.163,5662.9,71.368,159.043,1,62,3,0,0,66.382,HN
S. BUEMI,4,62,18,91.28,91.136,5754.18,75.168,162.648,1,63,3,0,0,66.382,HN
S. BUEMI,4,63,18,92.217,92.109,5846.397,79.32,167.385,1,64,3,0,0,66.382,HN
S. BUEMI,4,64,18,91.412,91.34,5937.809,82.89,170.732,1,65,3,0,0,66.382,HN
S. BUEMI,4,65,18,92.03,91.994,6029.839,86.538,174.92,1,66,3,0,0,66.382,HN
